ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DocumentConfiguration	CollectiveLifeInsurancePolicyImport	actors	System	System	Система	System
DocumentFlowDefinition	CollectiveLifeInsurancePolicyImportFlow	transitions	transitions@StartLoading@Title	StartLoading	Начать загрузку	StartLoading
DocumentFlowDefinition	CollectiveLifeInsurancePolicyImportFlow	transitions	transitions@FinishLoading@Title	FinishLoading	Закончить загрузку	FinishLoading
DocumentFlowDefinition	CollectiveLifeInsurancePolicyImportFlow	transitions	transitions@StartReloading@Title	StartReloading	Начать перезагрузку	StartReloading
DocumentFlowDefinition	CollectiveLifeInsurancePolicyImportFlow	transitions	transitions@StartImporting@Title	StartImporting	Начать импорт	StartImporting
DocumentFlowDefinition	CollectiveLifeInsurancePolicyImportFlow	transitions	transitions@Reload@Title	Reload	Перезагрузить	Reload
DocumentFlowDefinition	CollectiveLifeInsurancePolicyImportFlow	transitions	transitions@FinishImporting@Title	FinishImporting	Закончить импорт	FinishImporting
DocumentFlowDefinition	CollectiveLifeInsurancePolicyImportFlow	operations	operations@Save@Title	Save	Сохранить	Save
DocumentFlowDefinition	CollectiveLifeInsurancePolicyImportFlow	states	states@Draft	Draft	Новый	Draft
DocumentFlowDefinition	CollectiveLifeInsurancePolicyImportFlow	states	states@Loading	Loading	Загружается	Loading
DocumentFlowDefinition	CollectiveLifeInsurancePolicyImportFlow	states	states@ReloadSetup	ReloadSetup	Перезагрузка	ReloadSetup
DocumentFlowDefinition	CollectiveLifeInsurancePolicyImportFlow	states	states@Loaded	Loaded	Загружено	Loaded
DocumentFlowDefinition	CollectiveLifeInsurancePolicyImportFlow	states	states@Importing	Importing	Импортируется	Importing
DocumentFlowDefinition	CollectiveLifeInsurancePolicyImportFlow	states	states@Imported	Imported	Импортировано	Imported
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaDraft	ui-label	ImportInfo	ImportInfo	Общая информация	ImportInfo
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaDraft	ui-label	FileSelection	FileSelection	Выбор файла	FileSelection
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaDraft	ui-label	FileSelectionDescription	FileSelectionDescription	Выбор файла	FileSelectionDescription
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaImport	ui-label	CollectiveLifeInsurancePolicyImportFile	CollectiveLifeInsurancePolicyImportFile	Выбор файла	CollectiveLifeInsurancePolicyImportFile
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaImport	ui-label	ImportInfo	ImportInfo	Общая информация	ImportInfo
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaImport	ui-label	FileSelection	FileSelection	Выбор файла	FileSelection
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaImport	ui-label	FileSelectionDescription	FileSelectionDescription	Выбор файла	FileSelectionDescription
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaImport	ui-label	LoadedData	LoadedData	Загруженные данные	LoadedData
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaImport	ui-label	LoadDataErrors	LoadDataErrors	Ошибки при загрузке	LoadDataErrors
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaImport	ui-label	CollectiveLifeInsurancePolicyImportImported	CollectiveLifeInsurancePolicyImportImported	Информация о загрузке	CollectiveLifeInsurancePolicyImportImported
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaImport	ui-label	ImportedData	ImportedData	Импортированные данные	ImportedData
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaImport	ui-label	FailedImportedData	FailedImportedData	Ошибки при импорте	FailedImportedData
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaLoad	ui-label	ImportInfo	ImportInfo	Общая информация	ImportInfo
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaLoad	ui-label	FileSelection	FileSelection	Выбор файла	FileSelection
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaLoad	ui-label	FileSelectionDescription	FileSelectionDescription	Выбор файла	FileSelectionDescription
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaLoad	ui-label	CollectiveLifeInsurancePolicyImportLoaded	CollectiveLifeInsurancePolicyImportLoaded	Информация о загрузке	CollectiveLifeInsurancePolicyImportLoaded
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaLoad	ui-label	LoadedData	LoadedData	Загруженные данные	LoadedData
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaLoad	ui-label	LoadDataErrors	LoadDataErrors	Ошибки при загрузке	LoadDataErrors
DocumentConfiguration	CollectiveLifeInsurancePolicyImport	rootConfiguration	CollectiveLifeInsurancePolicyImport@Title	CollectiveLifeInsurancePolicyImport	Загрузка списка застрахованных	CollectiveLifeInsurancePolicyImport
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaImport	ui-label	CollectiveLifeInsurancePolicyImportLoaded	CollectiveLifeInsurancePolicyImportLoaded	Загруженные данные	CollectiveLifeInsurancePolicyImportLoaded
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaLoad	ui-label	CollectiveLifeInsurancePolicyImportFile	CollectiveLifeInsurancePolicyImportFile	Выбор файла	CollectiveLifeInsurancePolicyImportFile
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaDraft	ui-label	CollectiveLifeInsurancePolicyImportFile	CollectiveLifeInsurancePolicyImportFile	Выбор файла	CollectiveLifeInsurancePolicyImportFile
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaImport	ui-label	Contract number	Contract number	Номер договора	Contract number
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaImport	ui-label	Summary	Summary	Общая информация	Summary
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaDraft	ui-label	Summary	Summary	Общая информация	Summary
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaDraft	ui-label	Contract number	Contract number	Номер договора	Contract number
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaLoad	ui-label	Summary	Summary	Общая информация	Summary
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaLoad	ui-label	Contract number	Contract number	Номер договора	Contract number
DataSchema	CollectiveLifeInsurancePolicyImport	field-title	fileName	fileName	Название файла	File name
DocumentConfiguration	CollectiveLifeInsurancePolicyImport	actors	General	General	General	General
UiSchema	CollectiveLifeInsurancePolicyImportUiSchemaDraft	ui-label	Download template	Download template	Скачать шаблон	Download template
