ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DocumentConfiguration	MedLifeInsuranceNonFinChange	actors	Operations	Operations	ОПЕРУ	Operations
DocumentFlowDefinition	MedLifeInsuranceNonFinChangeFlow	operations	operations@Save@Title	Save	Сохранить	Save
DocumentFlowDefinition	MedLifeInsuranceNonFinChangeFlow	states	states@Cancelled	Cancelled	Отменен	Cancelled
UiSchema	MedLifeInsuranceNonFinChangeMainContent	ui-label	amendment	amendment	ДС	amendment
UiSchema	MedLifeInsuranceNonFinChangeMainContent	ui-label	Insurance Conditions	Insurance Conditions	Условия страхования	Insurance Conditions
UiSchema	MedLifeInsuranceNonFinChangeMainContent	ui-label	Participants	Participants	Участники	Participants
UiSchema	MedLifeInsuranceNonFinChangeMainContent	ui-label	Additional Conditions	Additional Conditions	Дополнительные условия	Additional Conditions
UiSchema	MedLifeInsuranceNonFinChangeMainContent	ui-label	Surrender Values	Surrender Values	Выкупные суммы	Surrender Values
UiSchema	MedLifeInsuranceNonFinChangeMainContent	ui-label	PaymentPlan	PaymentPlan	График платежей	PaymentPlan
UiSchema	MedLifeInsuranceNonFinChangeMainContent	ui-label	Underwriting	Underwriting	Андеррайтинг	Underwriting
UiSchema	MedLifeInsuranceNonFinChangeMainContent	ui-label	commissionTab	commissionTab	Комиссия	commissionTab
DocumentConfiguration	MedLifeInsuranceNonFinChange	rootConfiguration	MedLifeInsuranceNonFinChange@Title	MedLifeInsuranceNonFinChange	ДС на нефинансовые изменения	MedLifeInsuranceNonFinChange
DataSchema	MedLifeInsuranceNonFinChange	field-title	commentIsRequired	commentIsRequired	Комментарий обязателен для заполнения	commentIsRequired
DataSchema	MedLifeInsuranceNonFinChange	field-title	commentAuthorIsRequired	commentAuthorIsRequired	Автор комментария обязателен для заполнения	commentAuthorIsRequired
DocumentFlowDefinition	MedLifeInsuranceNonFinChangeFlow	transitions	transitions@OperationsApproval_to_Cancelled@Title	OperationsApproval_to_Cancelled	Отменить	OperationsApproval_to_Cancelled
DocumentFlowDefinition	MedLifeInsuranceNonFinChangeFlow	transitions	transitions@OperationsApproval_to_Rejected@Title	OperationsApproval_to_Rejected	Отказ СК	OperationsApproval_to_Rejected
DocumentFlowDefinition	MedLifeInsuranceNonFinChangeFlow	transitions	transitions@OperationsApproval_to_RejectedByClient@Title	OperationsApproval_to_RejectedByClient	Отказ Клиента	OperationsApproval_to_RejectedByClient
DocumentFlowDefinition	MedLifeInsuranceNonFinChangeFlow	transitions	transitions@OperationsApproval_to_InsuranceMethodologyApproval@Title	OperationsApproval_to_InsuranceMethodologyApproval	Отправить в Направление методологии страхования	OperationsApproval_to_InsuranceMethodologyApproval
DocumentFlowDefinition	MedLifeInsuranceNonFinChangeFlow	transitions	transitions@InsuranceMethodologyApproval_to_OperationsApproval@Title	InsuranceMethodologyApproval_to_OperationsApproval	Предоставлена обратная связь	InsuranceMethodologyApproval_to_OperationsApproval
DocumentFlowDefinition	MedLifeInsuranceNonFinChangeFlow	transitions	transitions@OperationsApproval_to_ActuaryApproval@Title	OperationsApproval_to_ActuaryApproval	Отправить в Направление актуарных расчётов	OperationsApproval_to_ActuaryApproval
