ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
UiSchema	ActivitiesTable	ui-label	Document Number	Document Number	Номер документа	Document Number
UiSchema	ActivitiesTable	ui-label	Assignee	Assignee	Исполнитель	Assignee
UiSchema	ActivitiesTable	ui-label	AssigneeLogin	AssigneeLogin	Логин исполнителя	AssigneeLogin
UiSchema	ActivitiesTable	ui-label	Task status	Task status	Статус задачи	Task Status
UiSchema	ActivitiesTable	ui-label	documentStateLocalized	documentStateLocalized	Статус документа	documentStateLocalized
UiSchema	ActivitiesTable	ui-label	createdDate	createdDate	Дата открытия	createdDate
UiSchema	ActivitiesTable	ui-label	closedDate	closedDate	Дата закрытия	closedDate
UiSchema	ActivitiesTable	ui-label	contractNumber	contractNumber	Номер договора	Contract number
UiSchema	ActivitiesTable	ui-label	contractHolderName	contractHolderName	Страхователь	Contract holder name
UiSchema	ActivitiesTable	ui-label	contractInsuredName	contractInsuredName	Застрахованный	Contract insured name
