ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DataSchema	RiskLifeInsuranceQuote	field-title	commentAuthorIsRequired	commentAuthorIsRequired	commentAuthorIsRequired	commentAuthorIsRequired
DataSchema	RiskLifeInsuranceQuote	field-title	commentIsRequired	commentIsRequired	commentIsRequired	commentIsRequired
DocumentConfiguration	RiskLifeInsuranceQuote	actors	Agent	Agent	Агент	Agent
DocumentConfiguration	RiskLifeInsuranceQuote	actors	Operations	Operations	ОПЕРУ	Operations
DocumentConfiguration	RiskLifeInsuranceQuote	actors	UKSP	UKSP	УКСП	UKSP
DocumentConfiguration	RiskLifeInsuranceQuote	actors	Underwriter	Underwriter	Андеррайтер	Underwriter
DocumentConfiguration	RiskLifeInsuranceQuote	actors	Viewer	Viewer	Просмотр	Viewer
DocumentConfiguration	RiskLifeInsuranceQuote	rootConfiguration	RiskLifeInsuranceQuote@Title	RiskLifeInsuranceQuote	РСЖ. Заявка на страхование	RiskLifeInsuranceQuote
DocumentFlowDefinition	RiskLifeInsuranceQuoteFlow	operations	operations@Save@Title	Save	Сохранить	Save
DocumentFlowDefinition	RiskLifeInsuranceQuoteFlow	states	states@Approved	Approved	Согласована	Approved
DocumentFlowDefinition	RiskLifeInsuranceQuoteFlow	states	states@Cancelled	Cancelled	Отменена	Cancelled
DocumentFlowDefinition	RiskLifeInsuranceQuoteFlow	states	states@Draft	Draft	Проект	Draft
DocumentFlowDefinition	RiskLifeInsuranceQuoteFlow	states	states@InfoRequest	InfoRequest	Запрос информации	InfoRequest
DocumentFlowDefinition	RiskLifeInsuranceQuoteFlow	states	states@Issued	Issued	Создан договор	Issued
DocumentFlowDefinition	RiskLifeInsuranceQuoteFlow	states	states@OnReview	OnReview	На рассмотрении в СК	OnReview
DocumentFlowDefinition	RiskLifeInsuranceQuoteFlow	states	states@Rejected	Rejected	Не согласована	Rejected
DocumentFlowDefinition	RiskLifeInsuranceQuoteFlow	transitions	transitions@Approved_to_Cancelled@Title	Approved_to_Cancelled	Отменить	Approved_to_Cancelled
DocumentFlowDefinition	RiskLifeInsuranceQuoteFlow	transitions	transitions@Approved_to_Issued@Title	Approved_to_Issued	Согласована -> Создан договор	Approved_to_Issued
DocumentFlowDefinition	RiskLifeInsuranceQuoteFlow	transitions	transitions@Draft_to_Approved@Title	Draft_to_Approved	Согласовать	Draft_to_Approved
DocumentFlowDefinition	RiskLifeInsuranceQuoteFlow	transitions	transitions@Draft_to_Cancelled@Title	Draft_to_Cancelled	Отменить	Draft_to_Cancelled
DocumentFlowDefinition	RiskLifeInsuranceQuoteFlow	transitions	transitions@Draft_to_OnReview@Title	Draft_to_OnReview	Отправить в СК	Draft_to_OnReview
DocumentFlowDefinition	RiskLifeInsuranceQuoteFlow	transitions	transitions@InfoRequest_to_Cancelled@Title	InfoRequest_to_Cancelled	Отменить	InfoRequest_to_Cancelled
DocumentFlowDefinition	RiskLifeInsuranceQuoteFlow	transitions	transitions@InfoRequest_to_OnReview@Title	InfoRequest_to_OnReview	Отправить в СК	InfoRequest_to_OnReview
DocumentFlowDefinition	RiskLifeInsuranceQuoteFlow	transitions	transitions@OnReview_to_Approved@Title	OnReview_to_Approved	Согласовать	OnReview_to_Approved
DocumentFlowDefinition	RiskLifeInsuranceQuoteFlow	transitions	transitions@OnReview_to_InfoRequest@Title	OnReview_to_InfoRequest	Запросить информацию	OnReview_to_InfoRequest
DocumentFlowDefinition	RiskLifeInsuranceQuoteFlow	transitions	transitions@OnReview_to_Rejected@Title	OnReview_to_Rejected	Отказать	OnReview_to_Rejected
