ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DocumentConfiguration	LifeInsuranceAttachmentVerification	actors	GeneralBackOffice	GeneralBackOffice	БО	GeneralBackOffice
DocumentConfiguration	LifeInsuranceAttachmentVerification	actors	Agent	Agent	Агент	Agent
DataSchema	LifeInsuranceAttachmentVerification	field-title	number	number	Номер полиса	number
DataSchema	LifeInsuranceAttachmentVerification	field-title	policyHolderFullName	policyHolderFullName	Страхователь Полное Имя	policyHolderFullName
DataSchema	LifeInsuranceAttachmentVerification	field-title	policyHolderType	policyHolderType	Страхователь тип	policyHolderType
DataSchema	LifeInsuranceAttachmentVerification	field-title	policyHolderCode	policyHolderCode	Страхователь Код	policyHolderCode
DataSchema	LifeInsuranceAttachmentVerification	field-title	isPolicyHolder	isPolicyHolder	Страхователь=Застрахованный	isPolicyHolder
DataSchema	LifeInsuranceAttachmentVerification	field-title	insuredPersonFullName	insuredPersonFullName	Застрахованный Полное Имя	insuredPersonFullName
DataSchema	LifeInsuranceAttachmentVerification	field-title	insuredPersonCode	insuredPersonCode	Застрахованный Код	insuredPersonCode
DocumentFlowDefinition	LifeInsuranceAttachmentVerificationFlow	transitions	transitions@Draft_to_Issued@Title	Draft_to_Issued	Ожидает Проверки->Корректна	Draft_to_Issued
DocumentFlowDefinition	LifeInsuranceAttachmentVerificationFlow	transitions	transitions@Draft_to_Cancelled@Title	Draft_to_Cancelled	Ожидает Проверки->Не корректна	Draft_to_Cancelled
DocumentFlowDefinition	LifeInsuranceAttachmentVerificationFlow	transitions	transitions@Cancelled_to_Draft@Title	Cancelled_to_Draft	Не корректна->Ожидает Проверки	Cancelled_to_Draft
DocumentFlowDefinition	LifeInsuranceAttachmentVerificationFlow	operations	operations@Save@Title	Save	Сохранить	Save
DocumentFlowDefinition	LifeInsuranceAttachmentVerificationFlow	states	states@Draft	Draft	Ожидает проверки	Draft
DocumentFlowDefinition	LifeInsuranceAttachmentVerificationFlow	states	states@Issued	Issued	Документация корректна	Issued
DocumentFlowDefinition	LifeInsuranceAttachmentVerificationFlow	states	states@Cancelled	Cancelled	Документация не корректна	Cancelled
DocumentConfiguration	LifeInsuranceAttachmentVerification	rootConfiguration	LifeInsuranceAttachmentVerification@Title	LifeInsuranceAttachmentVerification	Верификатор Вложений	LifeInsuranceAttachmentVerification
UiSchema	LifeInsuranceAttachmentVerificationMainContent	ui-label	attachmentErrorArray	attachmentErrorArray	Типы ошибок	attachmentErrorArray
DataSchema	LifeInsuranceAttachmentVerification	field-title	configurationCodeName	configurationCodeName	Название конфигурации	configurationCodeName
Rule	LifeInsuranceAttachmentVerificationDraft_to_CancelledTransitionRule	rule	validation@ErrorArrayEmpty	Draft_to_Cancelled	E: Список ошибок пуст	E: validation@ErrorArrayEmpty
Rule	LifeInsuranceAttachmentVerificationDraft_to_IssuedTransitionRule	rule	validation@ErrorArrayNotEmpty	Draft_to_Issued	E: Список ошибок не пуст	E: validation@ErrorArrayNotEmpty
UiSchema	LifeInsuranceAttachmentVerificationMainContent	ui-label	policy	policy	ДОГОВОР	policy
UiSchema	LifeInsuranceAttachmentVerificationMainContent	ui-label	policyLabel	policyLabel	.	.
UiSchema	LifeInsuranceAttachmentVerificationMainContent	ui-label	insuredPerson	insuredPerson	ЗАСТРАХОВАННЫЙ	insuredPerson
UiSchema	LifeInsuranceAttachmentVerificationMainContent	ui-label	insuredPersonLabel	insuredPersonLabel	.	.
UiSchema	LifeInsuranceAttachmentVerificationMainContent	ui-label	policyHolderLabel	policyHolderLabel	.	.
UiSchema	LifeInsuranceAttachmentVerificationMainContent	ui-label	policyHolder	policyHolder	СТРАХОВАТЕЛЬ	policyHolder
UiSchema	LifeInsuranceAttachmentVerificationMainContent	ui-label	verificationResult	verificationResult	РЕЗУЛЬТАТ ВЕРИФИКАЦИИ	verificationResult
DataSchema	LifeInsuranceAttachmentVerification	field-title	attachmentErrorComment	attachmentErrorComment	Комментарий СК	attachmentErrorComment
