ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DataSchema	AccumulatedLifeInsuranceQuote	field-title	commentAuthorIsRequired	commentAuthorIsRequired	commentAuthorIsRequired	commentAuthorIsRequired
DataSchema	AccumulatedLifeInsuranceQuote	field-title	commentIsRequired	commentIsRequired	commentIsRequired	commentIsRequired
DocumentConfiguration	AccumulatedLifeInsuranceQuote	actors	Agent	Agent	Агент	Agent
DocumentConfiguration	AccumulatedLifeInsuranceQuote	actors	Operations	Operations	ОПЕРУ	Operations
DocumentConfiguration	AccumulatedLifeInsuranceQuote	actors	UKSP	UKSP	УКСП	UKSP
DocumentConfiguration	AccumulatedLifeInsuranceQuote	actors	Underwriter	Underwriter	Андеррайтер	Underwriter
DocumentConfiguration	AccumulatedLifeInsuranceQuote	actors	Viewer	Viewer	Просмотр	Viewer
DocumentConfiguration	AccumulatedLifeInsuranceQuote	rootConfiguration	AccumulatedLifeInsuranceQuote@Title	AccumulatedLifeInsuranceQuote	Защита и накопления. Заявка на страхование	AccumulatedLifeInsuranceQuote
DocumentFlowDefinition	AccumulatedLifeInsuranceQuoteFlow	operations	operations@Save@Title	Save	Сохранить	Save
DocumentFlowDefinition	AccumulatedLifeInsuranceQuoteFlow	states	states@Approved	Approved	Согласована	Approved
DocumentFlowDefinition	AccumulatedLifeInsuranceQuoteFlow	states	states@Cancelled	Cancelled	Отменена	Cancelled
DocumentFlowDefinition	AccumulatedLifeInsuranceQuoteFlow	states	states@Draft	Draft	Проект	Draft
DocumentFlowDefinition	AccumulatedLifeInsuranceQuoteFlow	states	states@InfoRequest	InfoRequest	Запрос информации	InfoRequest
DocumentFlowDefinition	AccumulatedLifeInsuranceQuoteFlow	states	states@Issued	Issued	Создан договор	Issued
DocumentFlowDefinition	AccumulatedLifeInsuranceQuoteFlow	states	states@OnReview	OnReview	На рассмотрении в СК	OnReview
DocumentFlowDefinition	AccumulatedLifeInsuranceQuoteFlow	states	states@Rejected	Rejected	Не согласована	Rejected
DocumentFlowDefinition	AccumulatedLifeInsuranceQuoteFlow	transitions	transitions@Approved_to_Cancelled@Title	Approved_to_Cancelled	Отменить	Approved_to_Cancelled
DocumentFlowDefinition	AccumulatedLifeInsuranceQuoteFlow	transitions	transitions@Approved_to_Issued@Title	Approved_to_Issued	Согласована -> Создан договор	Approved_to_Issued
DocumentFlowDefinition	AccumulatedLifeInsuranceQuoteFlow	transitions	transitions@Draft_to_Approved@Title	Draft_to_Approved	Согласовать	Draft_to_Approved
DocumentFlowDefinition	AccumulatedLifeInsuranceQuoteFlow	transitions	transitions@Draft_to_Cancelled@Title	Draft_to_Cancelled	Отменить	Draft_to_Cancelled
DocumentFlowDefinition	AccumulatedLifeInsuranceQuoteFlow	transitions	transitions@Draft_to_OnReview@Title	Draft_to_OnReview	Отправить в СК	Draft_to_OnReview
DocumentFlowDefinition	AccumulatedLifeInsuranceQuoteFlow	transitions	transitions@InfoRequest_to_Cancelled@Title	InfoRequest_to_Cancelled	Отменить	InfoRequest_to_Cancelled
DocumentFlowDefinition	AccumulatedLifeInsuranceQuoteFlow	transitions	transitions@InfoRequest_to_OnReview@Title	InfoRequest_to_OnReview	Отправить в СК	InfoRequest_to_OnReview
DocumentFlowDefinition	AccumulatedLifeInsuranceQuoteFlow	transitions	transitions@OnReview_to_Approved@Title	OnReview_to_Approved	Согласовать	OnReview_to_Approved
DocumentFlowDefinition	AccumulatedLifeInsuranceQuoteFlow	transitions	transitions@OnReview_to_InfoRequest@Title	OnReview_to_InfoRequest	Запросить информацию	OnReview_to_InfoRequest
DocumentFlowDefinition	AccumulatedLifeInsuranceQuoteFlow	transitions	transitions@OnReview_to_Rejected@Title	OnReview_to_Rejected	Отказать	OnReview_to_Rejected
DocumentFlowDefinition	AccumulatedLifeInsuranceQuoteFlow	transitions	transitions@Rejected_to_Cancelled@Title	Rejected_to_Cancelled	Не согласована -> Отменена	Rejected_to_Cancelled
Rule	AccumulatedLifeInsuranceQuoteDraft_to_OnReviewTransitionRule	rule	validation@Draft_to_OnReview_ApplicationAttachment	Draft_to_OnReview	E: Необходимо добавить вложение с типом 'Заявление на страхование'	E: validation@Draft_to_OnReview_ApplicationAttachment
Rule	AccumulatedLifeInsuranceQuoteDraft_to_OnReviewTransitionRule	rule	validation@Draft_to_OnReview_BlockTrigger	Draft_to_OnReview	E: При указанных параметрах заявка не может быть согласована, см. причины на закладке СОГЛАСОВАНИЕ СК	E: validation@Draft_to_OnReview_BlockTrigger
Rule	AccumulatedLifeInsuranceQuoteDraft_to_OnReviewTransitionRule	rule	validation@Draft_to_OnReview_NoTriger	Draft_to_OnReview	N: Согласование СК не требуется	N: validation@Draft_to_OnReview_NoTriger
Rule	AccumulatedLifeInsuranceQuoteOnReview_to_InfoRequestTransitionRule	rule	validation@OnReview_to_InfoRequest_EmptyCommentOperations	OnReview_to_InfoRequest	E: Необходимо указать комментарий СК на закладке СОГЛАСОВАНИЕ СК	E: validation@OnReview_to_InfoRequest_EmptyCommentOperations
Rule	AccumulatedLifeInsuranceQuoteOnReview_to_RejectedTransitionRule	rule	validation@OnReview_to_Rejected_EmptyCommentOperations	OnReview_to_Rejected	E: Необходимо указать комментарий СК на закладке СОГЛАСОВАНИЕ СК	E: validation@OnReview_to_Rejected_EmptyCommentOperations
UiSchema	AccumulatedLifeInsuranceQuoteMainContent	ui-label	Additional Conditions	Additional Conditions	Дополнительные условия	Additional Conditions
UiSchema	AccumulatedLifeInsuranceQuoteMainContent	ui-label	History	History	История	History
UiSchema	AccumulatedLifeInsuranceQuoteMainContent	ui-label	Insurance Conditions	Insurance Conditions	Условия страхования	Insurance Conditions
UiSchema	AccumulatedLifeInsuranceQuoteMainContent	ui-label	Participants	Participants	Участники	Participants
UiSchema	AccumulatedLifeInsuranceQuoteMainContent	ui-label	PaymentPlan	PaymentPlan	График платежей	PaymentPlan
UiSchema	AccumulatedLifeInsuranceQuoteMainContent	ui-label	Review	Review	Согласование СК	Review
UiSchema	AccumulatedLifeInsuranceQuoteMainContent	ui-label	save	save	Рассчитать	save
UiSchema	AccumulatedLifeInsuranceQuoteMainContent	ui-label	Surrender Values	Surrender Values	Выкупные суммы	Surrender Values
UiSchema	AccumulatedLifeInsuranceQuoteMainContent	ui-label	Underwriting	Underwriting	Андеррайтинг	Underwriting
Rule	AccumulatedLifeInsuranceQuoteRootLevelValidation	rule	validation@ePolicyInsuredAgeOnEndDateMax	rootLevelValidation	E: Возраст застрахованного не соответствует ограничениям продукта для выпуска эл. полиса. Максимально допустимый возраст на дату заключения 60. При превышении максимально допустимого возраста выберите форму выпуска «Бумага»	E: validation@ePolicyInsuredAgeOnEndDateMax
DocumentFlowDefinition	AccumulatedLifeInsuranceQuoteFlow	transitions	transitions@Draft_to_Issued@Title	Draft_to_Issued	Проект -> Создан договор	Draft_to_Issued
UiSchema	AccumulatedLifeInsuranceQuoteMainContent	ui-label	commissionTab	commissionTab	Комиссия	commissionTab
DocumentFlowDefinition	AccumulatedLifeInsuranceQuoteFlow	transitions	transitions@Rejected_to_Draft@Title	Rejected_to_Draft	Не согласована -> Проект	Rejected_to_Draft
DocumentFlowDefinition	AccumulatedLifeInsuranceQuoteFlow	transitions	transitions@Cancelled_to_Draft@Title	Cancelled_to_Draft	Отменена -> Проект	Cancelled_to_Draft
DocumentConfiguration	AccumulatedLifeInsuranceQuote	actors	System	System	Система	System
UiSchema	AccumulatedLifeInsuranceQuoteMainContent	ui-label	Basic Investment Parameters	Basic Investment Parameters	Базовые параметры инвестирования	Basic Investment Parameters
Rule	AccumulatedLifeInsuranceQuoteDraft_to_OnReviewTransitionRule	rule	validation@EBMGRETVTB_product	Draft_to_OnReview	E: Для данного продукта согласование СК недоступно	N: validation@EBMGRETVTB_product
DocumentFlowDefinition	AccumulatedLifeInsuranceQuoteFlow	transitions	transitions@ChangeUnderwritingGroup_to_OnReview@Title	ChangeUnderwritingGroup_to_OnReview	Отправить в СК	ChangeUnderwritingGroup_to_OnReview
DocumentFlowDefinition	AccumulatedLifeInsuranceQuoteFlow	transitions	transitions@OnReview_to_ChangeUnderwritingGroup@Title	OnReview_to_ChangeUnderwritingGroup	Перевод на группу Андеррайтинг 2	OnReview_to_ChangeUnderwritingGroup
DocumentFlowDefinition	AccumulatedLifeInsuranceQuoteFlow	states	states@ChangeUnderwritingGroup	ChangeUnderwritingGroup	Перевод между группами андеррайтинга	ChangeUnderwritingGroup
