ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
UiSchema	PaymentPlan	ui-label	paymentPlan	paymentPlan	paymentPlan	График оплаты
UiSchema	PaymentPlan	ui-label	paymentPeriodStart	paymentPeriodStart	paymentPeriodStart	Дата начала периода
UiSchema	PaymentPlan	ui-label	paymentPeriodEnd	paymentPeriodEnd	paymentPeriodEnd	Дата окончания периода
UiSchema	PaymentPlan	ui-label	paymentExpirationDate	paymentExpirationDate	paymentExpirationDate	Дата крайнего срока оплаты
UiSchema	PaymentPlan	ui-label	payer	payer	payer	Плательщик
UiSchema	PaymentPlan	ui-label	paymentSum	paymentSum	paymentSum	Сумма
UiSchema	PaymentPlan	ui-label	currency	currency	currency	Валюта
DataSchema	PaymentPlan	field-title	paymentPeriodStart	paymentPeriodStart	paymentPeriodStart	Дата начала периода
DataSchema	PaymentPlan	field-title	paymentPeriodEnd	paymentPeriodEnd	paymentPeriodEnd	Дата окончания периода
DataSchema	PaymentPlan	field-title	paymentExpirationDate	paymentExpirationDate	paymentExpirationDate	Дата крайнего срока оплаты
DataSchema	PaymentPlan	field-title	paymentGraceDate	paymentGraceDate	paymentGraceDate	Дата крайнего срока оплаты с учетом льготного периода
DataSchema	PaymentPlan	field-title	payer	payer	payer	Плательщик
DataSchema	PaymentPlan	field-title	paymentSum	paymentSum	paymentSum	Сумма
DataSchema	PaymentPlan	field-title	currency	currency	currency	Валюта
DataSchema	PaymentPlan	field-title	partyCode	partyCode	partyCode	partyCode
DataSchema	PaymentPlan	field-title	partyType	partyType	partyType	partyType
DataSchema	PaymentPlan	field-title	paymentMandatory	paymentMandatory	paymentMandatory	Размер страхового взноса по рискам основной программы
DataSchema	PaymentPlan	field-title	insuranceYear	insuranceYear	insuranceYear	Год
DataSchema	PaymentPlan	field-title	isFirstInstallment	isFirstInstallment	isFirstInstallment	Первый взнос
UiSchema	PaymentPlan	ui-label	commissionRate	commissionRate	commissionRate	Ставка КВ
UiSchema	PaymentPlan	ui-label	commissionSum	commissionSum	commissionSum	Сумма КВ
UiSchema	PaymentPlan	ui-label	loadPaymentPlanToGrid	loadPaymentPlanToGrid	loadPaymentPlanToGrid	Рассчитать график оплаты
UiSchema	PaymentPlan	ui-label	fullPayed	fullPayed	fullPayed	Взнос оплачен полностью
UiSchema	PaymentPlan	ui-label	underpaymentSum	underpaymentSum	underpaymentSum	Сумма недоплаты
UiSchema	PaymentPlan	ui-label	overpaymentSum	overpaymentSum	overpaymentSum	Сумма переплаты
UiSchema	PaymentPlan	ui-label	paymentGraceDateProlongation	paymentGraceDateProlongation	paymentGraceDateProlongation	Продление льготного периода
DataSchema	PaymentPlan	field-title	paymentGraceDateProlongation	paymentGraceDateProlongation	paymentGraceDateProlongation	Продление льготного периода
ClientAction	PaymentPlanPaymentGraceDateProlongation	ui-message	EditPaymentPlanViewTitle	paymentGraceDateProlongation	EditPaymentPlanViewTitle	График оплаты
ClientAction	PaymentPlanPaymentGraceDateProlongation	ui-message	Save	paymentGraceDateProlongation	Save	Сохранить
