ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DocumentFlowDefinition	CreditLifeInsurancePolicyFlow	states	states@Draft	Draft	Проект	Draft
DocumentFlowDefinition	CreditLifeInsurancePolicyFlow	states	states@Active	Active	Подписан	Active
DocumentFlowDefinition	CreditLifeInsurancePolicyFlow	states	states@Activated	Activated	Действует	Activated
DocumentFlowDefinition	CreditLifeInsurancePolicyFlow	states	states@Cancelled	Cancelled	Отменен	Cancelled
DocumentFlowDefinition	CreditLifeInsurancePolicyFlow	states	states@CancelledByAmendment	CancelledByAmendment	Расторгнут	CancelledByAmendment
DocumentConfiguration	CreditLifeInsurancePolicy	rootConfiguration	CreditLifeInsurancePolicy@Title	CreditLifeInsurancePolicy	КСЖ. Договор	CreditLifeInsurancePolicy
UiSchema	CreditLifeInsurancePolicyMainContent	ui-label	Participants	Participants	Участники	Participants
UiSchema	CreditLifeInsurancePolicyMainContent	ui-label	PaymentPlan	PaymentPlan	График	PaymentPlan
UiSchema	CreditLifeInsurancePolicyMainContent	ui-label	Insurance Conditions	Insurance Conditions	Условия страхования	Insurance Conditions
DocumentConfiguration	CreditLifeInsurancePolicy	actors	Viewer	Viewer	Просмотр	Viewer
DocumentConfiguration	CreditLifeInsurancePolicy	actors	Operations	Operations	ОПЕРУ	Operations
UiSchema	CreditLifeInsurancePolicyMainContent	ui-label	History	History	История	History
DocumentConfiguration	CreditLifeInsurancePolicy	actors	System	System	Система	System
UiSchema	CreditLifeInsurancePolicyMainContent	ui-label	Additional Conditions	Additional Conditions	Доп. условия	Additional Conditions
DocumentFlowDefinition	CreditLifeInsurancePolicyFlow	transitions	transitions@Draft_to_Active@Title	Draft_to_Active	Проект -> Подписан	Draft_to_Active
DocumentFlowDefinition	CreditLifeInsurancePolicyFlow	transitions	transitions@Draft_to_Cancelled@Title	Draft_to_Cancelled	Проект -> Отменен	Draft_to_Cancelled
DocumentFlowDefinition	CreditLifeInsurancePolicyFlow	transitions	transitions@Active_to_Activated@Title	Active_to_Activated	Подписан -> Действует	Active_to_Activated
DocumentFlowDefinition	CreditLifeInsurancePolicyFlow	transitions	transitions@Active_to_Cancelled@Title	Active_to_Cancelled	Подписан -> Отменен	Active_to_Cancelled
DocumentFlowDefinition	CreditLifeInsurancePolicyFlow	transitions	transitions@Activated_to_CancelledByAmendment@Title	Activated_to_CancelledByAmendment	Действует -> Расторгнут	Activated_to_CancelledByAmendment
DocumentFlowDefinition	CreditLifeInsurancePolicyFlow	transitions	transitions@CancelledByAmendment_to_Activated@Title	CancelledByAmendment_to_Activated	Восстановление	CancelledByAmendment_to_Activated
DocumentFlowDefinition	CreditLifeInsurancePolicyFlow	transitions	transitions@Draft_to_Active_Operations@Title	Draft_to_Active_Operations	Проект -> Подписан (ОПЕРУ)	Draft_to_Active_Operations
DocumentFlowDefinition	CreditLifeInsurancePolicyFlow	transitions	transitions@Draft_to_Active_System@Title	Draft_to_Active_System	Проект -> Подписан (Система)	Draft_to_Active_System
DocumentFlowDefinition	CreditLifeInsurancePolicyFlow	transitions	transitions@Active_to_Cancelled_Operations@Title	Active_to_Cancelled_Operations	Подписан -> Отменен (ОПЕРУ)	Active_to_Cancelled_Operations
DocumentFlowDefinition	CreditLifeInsurancePolicyFlow	transitions	transitions@Cancelled_to_Active@Title	Cancelled_to_Active	Отменен -> Подписан	Cancelled_to_Active
DocumentConfiguration	CreditLifeInsurancePolicy	actors	Underwriter	Underwriter	Андеррайтер	Underwriter
UiSchema	CreditLifeInsurancePolicyMainContent	ui-label	commissionTab	commissionTab	Комиссия	commissionTab
UiSchema	CreditLifeInsurancePolicyMainContent	ui-label	paymentOrders	paymentOrders	Связанные РНВ	paymentOrders
UiSchema	CreditLifeInsurancePolicyMainContent	ui-label	allocations	allocations	Связанные платежи	Allocations
UiSchema	CreditLifeInsurancePolicyMainContent	ui-label	accountingEntries	accountingEntries	Проводки по договору	accountingEntries
