ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	lineNumber	lineNumber	lineNumber	Номер записи
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	regionName	regionName	regionName	Наименование региона
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	creditDate	creditDate	creditDate	Дата выдачи кредита
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	creditContractId	creditContractId	creditContractId	ID кредитного договора
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	creditSum	creditSum	creditSum	Сумма кредита
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	creditRate	creditRate	creditRate	Ставка по кредиту
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	annuityPaymentSum	annuityPaymentSum	annuityPaymentSum	Размер аннуитетного платежа
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	salesPointName	salesPointName	salesPointName	Наименование отделения (точки продаж)
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	policySeries	policySeries	policySeries	Серия договора страхования
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	policyNumber	policyNumber	policyNumber	Номер договора (полиса) страхования
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	issueDate	issueDate	issueDate	Дата заключения договора страхования
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	productName	productName	productName	Название продукта страхования
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	riskPremiumLife	riskPremiumLife	riskPremiumLife	Размер страховой премии оплаченной Клиентом (в рублях)
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	commissionPercent	commissionPercent	commissionPercent	Вознаграждение Банка, %
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	commissionSum	commissionSum	commissionSum	Вознаграждение Банка, руб.
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	startDate	startDate	startDate	Дата начала срока страхования
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	endDate	endDate	endDate	Дата окончания срока страхования
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	creditProgramId	creditProgramId	creditProgramId	ID страховой программы
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	riskPremiumDMS1	riskPremiumDMS1	riskPremiumDMS1	Размер страховой премии  по программме ДМС1 (в рублях)
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	riskPremiumDMS2	riskPremiumDMS2	riskPremiumDMS2	Размер страховой премии  по программме ДМС2 (в рублях)
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	insuredSumDMS1	insuredSumDMS1	insuredSumDMS1	Страховая сумма по программе ДМС1
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	insuredSumDMS2	insuredSumDMS2	insuredSumDMS2	Страховая сумма по программе ДМС2
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	lastName	lastName	lastName	Фамилия
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	firstName	firstName	firstName	Имя
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	middleName	middleName	middleName	Отчество
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	personGender	personGender	personGender	Пол
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	dateOfBirth	dateOfBirth	dateOfBirth	Дата рождения
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	birthPlace	birthPlace	birthPlace	Место рождения
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	mobilePhoneNumber	mobilePhoneNumber	mobilePhoneNumber	Телефон мобильный
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	email	email	email	Email
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	docSeries	docSeries	docSeries	Серия паспорта
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	docNumber	docNumber	docNumber	Номер паспорта
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	issuerName	issuerName	issuerName	Выдавшая паспорт организация
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	issuerCode	issuerCode	issuerCode	Код подразделения
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	docIssueDate	docIssueDate	docIssueDate	Дата выдачи паспорта
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	citizenship	citizenship	citizenship	Гражданство
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	rCity	rCity	rCity	Адрес регистрации. Город
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	rStreet	rStreet	rStreet	Адрес регистрации. Улица
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	rHouse	rHouse	rHouse	Адрес регистрации. Дом и корпус
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	rFlat	rFlat	rFlat	Адрес регистрации. Квартира
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	rPostCode	rPostCode	rPostCode	Адрес регистрации. Индекс
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	fCity	fCity	fCity	Адрес фактического места жительства. Город
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	fStreet	fStreet	fStreet	Адрес фактического места жительства. Улица
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	fHouse	fHouse	fHouse	Адрес фактического места жительства. Дом и корпус
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	fFlat	fFlat	fFlat	Адрес фактического места жительства. Квартира
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	fPostCode	fPostCode	fPostCode	Адрес фактического места жительства. Индекс
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	inn	inn	inn	ИНН
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	snils	snils	snils	Снилс
DataSchema	ImportCreditLifePolicyDataSourceResultSchema	field-title	externalContractId	externalContractId	externalContractId	ID договора страхования
