ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
UiSchema	PolicyPortfolioMovementAmendmentMainAttrs	ui-label	Main attributes	Main attributes	Main attributes	Основная информация
UiSchema	PolicyPortfolioMovementAmendmentMainAttrs	ui-label	amendmentIssueDate	amendmentIssueDate	amendmentIssueDate	Дата выпуска изменения
UiSchema	PolicyPortfolioMovementAmendmentMainAttrs	ui-label	effectiveDate	effectiveDate	effectiveDate	Дата, с которой изменения вступают в силу
UiSchema	PolicyPortfolioMovementAmendmentMainAttrs	ui-label	acceptDate	acceptDate	acceptDate	Дата акцепта
UiSchema	PolicyPortfolioMovementAmendmentMainAttrs	ui-label	initiator	initiator	initiator	Инициатор
UiSchema	PolicyPortfolioMovementAmendmentMainAttrs	ui-label	productConfOnAmendmentDate	productConfOnAmendmentDate	productConfOnAmendmentDate	Конфигурация продукта на дату выпуска изменения
Rule	PolicyPortfolioMovementAmendmentMainAttrsMainAttributesValidation	rule	validation@AmendmentIssueDateIsRequired	mainAttributesValidation	E: AmendmentIssueDateIsRequired	E: Дата выпуска изменения обязательна для заполнения
Rule	PolicyPortfolioMovementAmendmentMainAttrsMainAttributesValidation	rule	validation@AmendmentEffectiveDateIsRequired	mainAttributesValidation	E: AmendmentEffectiveDateIsRequired	E: Дата, с которой изменения вступают в силу обязательн для заполнения
Rule	PolicyPortfolioMovementAmendmentMainAttrsMainAttributesValidation	rule	validation@AcceptDateIsRequired	mainAttributesValidation	E: AcceptDateIsRequired	E: Дата акцепта обязательна для заполнения
Rule	PolicyPortfolioMovementAmendmentMainAttrsMainAttributesValidation	rule	validation@BeneficiaryEditChangeTypeIsNotAllowedWhenHeritorsAreAvailable	mainAttributesValidation	E: BeneficiaryEditChangeTypeIsNotAllowedWhenHeritorsAreAvailable	E: Изменение перс. данных ВП не разрешено, так как ВП не назначены
Rule	PolicyPortfolioMovementAmendmentMainAttrsMainAttributesValidation	rule	validation@amendmentEffectiveDateMustBeEqualToAnyPeriodStartDate	mainAttributesValidation	E: amendmentEffectiveDateMustBeEqualToAnyPeriodStartDate	E: Дата вступления изменений в силу должна быть равна годовщине действия договора
DataSchema	PolicyPortfolioMovementAmendmentMainAttrs	enum	initiator@insurer	insurer	insurer	Страховщик
DataSchema	PolicyPortfolioMovementAmendmentMainAttrs	enum	initiator@applicant	applicant	applicant	Заявитель
