ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
ViewConfiguration	GeneralClaimSearchView	actors	General	General	Общий	General
ViewConfiguration	GeneralClaimSearchView	rootConfiguration	GeneralClaimSearchView@Title	GeneralClaimSearchView	Поиск убытков	GeneralClaimSearchView
UiSchema	GeneralClaimSearchViewFiltersContent	ui-label	documentCode	documentCode	Номер убытка	documentCode
UiSchema	GeneralClaimSearchViewFiltersContent	ui-label	contractNumber	contractNumber	Номер договора	contractNumber
UiSchema	GeneralClaimSearchViewFiltersContent	ui-label	risk	risk	Риск	risk
UiSchema	GeneralClaimSearchViewFiltersContent	ui-label	documentState	documentState	Статус	documentState
UiSchema	GeneralClaimSearchViewFiltersContent	ui-label	insuredEventDateFrom	insuredEventDateFrom	Дата страхового события с	insuredEventDateFrom
UiSchema	GeneralClaimSearchViewFiltersContent	ui-label	insuredEventDateTo	insuredEventDateTo	Дата страхового события по	insuredEventDateTo
UiSchema	GeneralClaimSearchViewFiltersContent	ui-label	statementReceivedDateFrom	statementReceivedDateFrom	Дата поступления заявления в Общество с	statementReceivedDateFrom
UiSchema	GeneralClaimSearchViewFiltersContent	ui-label	statementReceivedDateTo	statementReceivedDateTo	Дата поступления заявления в Общество по	statementReceivedDateTo
UiSchema	GeneralClaimSearchViewFiltersContent	ui-label	statementApplicationDateFrom	statementApplicationDateFrom	Дата написания заявления клиентом с	statementApplicationDateFrom
UiSchema	GeneralClaimSearchViewFiltersContent	ui-label	statementApplicationDateTo	statementApplicationDateTo	Дата написания заявления клиентом по	statementApplicationDateTo
UiSchema	GeneralClaimSearchViewFiltersContent	ui-label	applicant	applicant	Заявитель	applicant
UiSchema	GeneralClaimSearchViewFiltersContent	ui-label	policyHolder	policyHolder	Страхователь	Policy holder
UiSchema	GeneralClaimSearchViewFiltersContent	ui-label	insuredPerson	insuredPerson	Застрахованное лицо	Insured person
UiSchema	GeneralClaimSearchViewResultsContent	ui-label	Claim number	Claim number	Номер убытка	Claim number
UiSchema	GeneralClaimSearchViewResultsContent	ui-label	Contract number	Contract number	Номер договора	Contract number
UiSchema	GeneralClaimSearchViewResultsContent	ui-label	Contract state	Contract state	Статус договора	Contract state
UiSchema	GeneralClaimSearchViewResultsContent	ui-label	Insured event date	Insured event date	Дата страхового события	Insured event date
UiSchema	GeneralClaimSearchViewResultsContent	ui-label	Claim state	Claim state	Статус убытка	Claim state
UiSchema	GeneralClaimSearchViewResultsContent	ui-label	Policy holder full name	Policy holder full name	Страхователь	Policy holder full name
UiSchema	GeneralClaimSearchViewResultsContent	ui-label	Insured person full name	Insured person full name	Застрахованное лицо	Insured person full name
UiSchema	GeneralClaimSearchViewResultsContent	ui-label	Insured event number	Insured event number	Номер страхового события	Insured event number
